,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
1115,TGG_687,amr,-0.0159679,0.00546982,-0.00869922,0.101701,-0.0518171,-0.00567781,-0.00641476,0.0127901,-0.00178743,-0.00137146,Known
1116,TGG_688,amr,-0.0149097,0.00140802,-0.00955901,0.0960003,-0.0463102,-0.00502305,-0.00723607,0.00689532,-0.00770931,-0.00929368,Known
1117,TGG_689,afr,0.0357563,0.00201857,-0.0018033,0.000659248,0.000777204,-0.00278259,0.000984377,-0.0108669,0.0171586,0.0113854,Known
1118,TGG_691,afr,0.0341308,0.000217274,-0.000658633,0.00109968,0.00240968,0.00271865,-0.00169097,-0.00805984,0.00905114,0.0190632,Known
1119,TGG_693,afr,0.0354206,0.00193501,-0.000855033,-0.000158611,0.000844957,0.000389683,0.00599844,-0.00818102,0.0282059,0.0145413,Known
1120,TGG_695,afr,0.0347555,0.00193254,-0.00175753,0.00180565,0.00715101,0.00522072,-0.0174445,-3.07389e-05,0.00330369,-0.0183117,Known
1121,TGG_697,afr,0.0312334,-0.000942049,-0.000220824,-0.00167151,0.00494446,0.00462063,-0.00642171,-0.0121852,0.0357634,0.0193341,Known
1122,TGG_698,afr,0.0360537,0.00147208,0.00077385,3.20132e-05,0.00563274,-0.000774356,0.00640459,-0.00683314,0.0205325,0.0266668,Known
1123,TGG_699,afr,0.0373978,0.00319069,-0.00199458,-0.00147226,0.000442957,-0.00062306,-0.00500529,-0.0125775,0.0183607,0.0195068,Known
1124,TGG_700,afr,0.0326243,-0.000226832,-0.00148819,-0.00030443,0.00374501,0.000172978,0.00433589,-0.0112521,0.0203015,0.027019,Known
1125,TGG_701,afr,0.0341028,0.00182107,-0.000740092,-2.0538e-05,0.00238507,0.00303775,0.0130683,-0.00578364,0.0308387,0.0280967,Known
1126,TGG_703,afr,0.0317109,-0.000312772,-0.0010806,0.00104079,0.00382916,0.0024925,-0.012928,-0.0164127,0.0244022,0.0187165,Known
1127,TGG_707,amr,-0.01501,0.00486082,-0.00995513,0.0958539,-0.0516388,0.00088001,-0.00768895,0.0115006,-0.00544462,-0.0117392,Known
1128,TGG_708,eas,-0.0187921,0.0444145,0.0273342,-0.0217018,-0.0258785,0.0505562,0.000751016,-0.0151414,0.00604108,0.00864132,Known
1129,TGG_709,eas,-0.0184384,0.0447643,0.0257232,-0.0231269,-0.0204463,0.0483644,0.00416257,-0.0210989,0.00454536,0.0101691,Known
1130,TGG_711,eas,-0.0200729,0.0486538,0.0511008,-0.0388088,-0.0491311,0.0190391,-0.00178785,-0.040616,-0.00588831,-0.0689705,Known
1131,TGG_712,eas,-0.0198408,0.0483261,0.0466543,-0.0373667,-0.0443719,0.0159478,0.00110764,-0.0375758,-0.00798155,-0.0594069,Known
1132,TGG_714,eas,-0.0198405,0.0480063,0.0492759,-0.037089,-0.0477503,0.0244361,0.00115183,-0.0473415,-0.00397715,-0.0564106,Known
1133,TGG_716,eas,-0.0199086,0.0492203,0.0550857,-0.0419823,-0.0572623,0.0253701,0.00263046,-0.049297,-0.00449392,-0.0640888,Known
1134,TGG_717,eas,-0.0203157,0.0483232,0.053509,-0.0405517,-0.0513579,0.0262123,0.00260745,-0.0478847,-0.00647831,-0.0568752,Known
1135,TGG_719,eas,-0.020379,0.0486435,0.0530189,-0.0403901,-0.055162,0.0304931,0.00199793,-0.051727,-0.00427472,-0.0611014,Known
1136,TGG_720,eas,-0.0198761,0.0485586,0.049508,-0.0372384,-0.0490793,0.0288989,0.000660507,-0.0450024,-0.00644022,-0.0533027,Known
1137,TGG_721,eas,-0.0196903,0.0480832,0.0507193,-0.0382875,-0.0489879,0.0228286,0.00145792,-0.0442454,-0.00446298,-0.0569253,Known
1138,TGG_722,eas,-0.0198304,0.0483877,0.0512241,-0.037171,-0.0521366,0.0231097,0.00261709,-0.0457928,-0.00347009,-0.0589117,Known
1139,TGG_723,eas,-0.0196164,0.0471379,0.0426385,-0.0314586,-0.0357344,0.0403247,-0.000560425,-0.0249233,-0.000672828,-0.0120489,Known
1140,TGG_725,eas,-0.0192121,0.0453504,0.042049,-0.029858,-0.0406974,0.0332774,-0.000154566,-0.020676,0.00103895,-0.00708207,Known
1141,TGG_726,eas,-0.0187644,0.0428676,0.0258649,-0.0219267,-0.0195967,0.0355238,-0.00128578,-0.013185,0.000999956,-0.00776263,Known
1142,TGG_727,eas,-0.0184748,0.0417231,0.0230388,-0.0163344,-0.0185393,0.0351231,3.04013e-06,-0.0202983,0.00356607,0.000967127,Known
1143,TGG_728,eas,-0.019004,0.0437962,0.0246518,-0.0196622,-0.0171209,0.0394031,-0.000245603,-0.0238413,0.00614628,0.00192074,Known
1144,TGG_729,eas,-0.0185168,0.0443054,0.0272231,-0.0233701,-0.0238906,0.036412,0.00131698,-0.0201269,0.00193349,-0.00700365,Known
1145,TGG_730,eas,-0.0185297,0.0432643,0.0295915,-0.0212097,-0.0213144,0.0356218,0.00127763,-0.0254506,0.000303365,-0.0078555,Known
1146,TGG_731,eas,-0.0185306,0.0429508,0.0274116,-0.0219998,-0.021853,0.0343487,0.0012844,-0.0217003,0.00364096,-0.00836162,Known
1147,TGG_733,eas,-0.0190876,0.0427643,0.0288643,-0.0203567,-0.0211019,0.0312326,-0.000268667,-0.0189093,0.00154865,-0.00418586,Known
1148,TGG_734,eas,-0.0182965,0.0427845,0.0270152,-0.0182957,-0.0207817,0.0308361,0.00202898,-0.0192207,0.00451367,-0.00498346,Known
1149,TGG_735,eas,-0.0185708,0.0429873,0.0231799,-0.0201375,-0.0207394,0.0421747,0.00392651,-0.012271,0.00771706,0.0222551,Known
1150,TGG_737,eas,-0.0184654,0.0432054,0.0262386,-0.022679,-0.0207075,0.0395419,0.000287172,-0.0133123,0.00329203,0.0106467,Known
1151,TGG_738,eas,-0.0189217,0.0446539,0.0264976,-0.0244299,-0.0211881,0.0446114,0.00292627,-0.0204711,0.00760913,0.014581,Known
1152,TGG_739,eas,-0.0180245,0.0423398,0.0250424,-0.0215027,-0.0234153,0.0405494,0.000251457,-0.0179561,0.00407836,0.0118724,Known
1153,TGG_741,eas,-0.0187325,0.0429504,0.0268543,-0.021862,-0.0207004,0.041599,0.00096408,-0.0139234,0.00455799,0.0122481,Known
1154,TGG_743,afr,0.0362007,0.00192265,-0.000171625,0.00112258,0.000915904,-0.000370947,-0.00678476,-0.0119663,0.0290289,0.0292027,Known
1155,TGG_744,afr,0.0170665,-0.0106813,0.00241663,0.00127181,0.0123146,0.00537342,0.00867272,-0.013424,0.0257325,0.00574448,Known
1156,TGG_746,afr,0.034542,0.00048794,-0.000620927,0.000779973,0.00338792,-0.00142489,0.00445859,-0.00918551,0.0186961,0.0173378,Known
1157,TGG_747,afr,0.034527,0.000658678,-0.00141452,-0.000234162,0.00408198,0.000198869,-0.00389435,-0.00458159,0.0345321,0.00522161,Known
1158,TGG_749,afr,0.0366192,0.00224822,-0.000873116,0.000262809,0.00223577,-0.00111276,-0.0131286,-0.00918668,0.0344586,0.0254006,Known
1159,TGG_750,afr,0.0362878,0.00282559,-0.00115726,0.00150045,0.00309734,0.0055808,-0.0256841,0.00885701,0.0185124,-0.0286891,Known
1160,TGG_751,afr,0.0372548,0.00393463,-0.00158775,1.52206e-05,0.00112997,-0.00324894,-0.00641098,-0.00742136,0.0465118,0.0152028,Known
1161,TGG_752,afr,0.0308769,-0.00149972,-2.23749e-05,-0.00106964,0.00519818,0.0019729,-0.00444806,-0.00850655,0.0226644,0.0286027,Known
1162,TGG_753,afr,0.0360783,0.00222864,-0.000808625,0.000414441,0.00471763,0.00527522,-0.0225406,0.013523,0.0335971,-0.0181522,Known
1163,TGG_754,afr,0.0336143,0.00394676,0.0179457,-0.00868947,-0.0202596,0.0188828,-0.0146889,-0.000582868,0.0350183,0.0458378,Known
1164,TGG_756,afr,0.0377067,0.00463913,-0.00122757,9.25185e-05,-0.0021288,0.00577198,0.080777,0.00318737,-0.027721,0.0341515,Known
1165,TGG_758,afr,0.0384984,0.00426453,-0.00147745,-3.06692e-05,-0.00363629,0.00320674,0.0759509,0.00918951,-0.00744502,0.022534,Known
1166,TGG_759,afr,0.0385713,0.00282154,-0.00141248,-0.000335445,-0.00106164,0.000967565,0.0786444,0.00699583,-0.0166945,0.0112451,Known
1167,TGG_760,afr,0.0359632,0.00218447,0.0018269,9.05615e-05,0.00188694,0.00702438,-0.024482,0.0124603,0.0318002,-0.0120539,Known
1168,TGG_761,afr,0.0350981,0.00110104,0.000495321,0.0023396,0.00516842,0.00524861,-0.0191252,0.0102369,0.0253541,-0.0218187,Known
1169,TGG_763,afr,0.0319711,5.32015e-05,-0.000682914,0.00116484,0.00748803,0.00603653,-0.0182098,0.00366495,0.0084999,-0.0173941,Known
1170,TGG_764,afr,0.0340157,0.000304907,-0.00180907,0.00131723,0.0051645,0.00332621,-0.0237787,0.00506048,0.0225872,-0.0237188,Known
1171,TGG_766,afr,0.0250642,-0.00591941,-0.000821326,0.00272505,0.00972433,0.00720248,-0.0167071,-0.00242911,-0.00777492,-0.0152326,Known
1172,TGG_767,afr,0.0321822,0.00164726,0.00761379,-0.000938937,-0.00366921,0.0087783,-0.0145328,0.009611,0.0250331,0.0195595,Known
1173,TGG_768,sas,-0.0124006,-0.0127949,-0.0296901,-0.0158009,-0.0193014,-0.00404162,0.0135312,-0.0112368,0.00893898,0.0317397,Known
1174,TGG_769,afr,0.0345895,0.00017938,-0.00148001,0.00134222,0.00833645,0.00693957,-0.014194,0.000529501,0.00371861,-0.0383858,Known
1175,TGG_770,afr,0.0363675,0.00201937,-0.00226488,0.00317047,0.00424408,0.00301261,-0.0199299,-0.00427455,-0.00251379,-0.021136,Known
1176,TGG_771,afr,0.0279119,-0.00471805,-0.00055419,0.00141624,0.0102609,0.00718166,-0.0221488,0.00299697,0.00746291,-0.0267584,Known
1177,TGG_773,afr,0.0324671,0.00114991,-0.000598697,0.00281693,0.00658019,0.0038043,-0.0296991,0.00720988,0.0256102,-0.0114708,Known
1178,TGG_774,afr,0.034801,0.00190774,-0.00104134,0.00273363,0.00926427,0.00889675,-0.0257728,0.000435794,0.00534316,-0.0197903,Known
1179,TGG_775,afr,0.0355567,0.00286499,-0.00238848,0.00115408,0.00398866,0.00606335,-0.0273337,0.000423903,0.00667778,-0.0307502,Known
1180,TGG_777,eas,-0.0163061,0.0354125,-0.0147876,0.00388937,0.036012,0.00907841,0.0133129,-0.0320641,0.0105731,0.00533592,Known
1181,TGG_779,eas,-0.0162986,0.0344378,-0.0161069,0.00719341,0.0325807,0.0062384,0.0121504,-0.0263177,0.0121522,0.0075908,Known
1182,TGG_780,afr,0.0293564,-0.00248689,0.000925098,0.00253834,0.00940909,0.00833345,-0.0237674,0.0072368,0.0237269,-0.0312048,Known
1183,TGG_781,afr,0.0372679,0.00293333,-0.00189951,-0.000504201,0.0025177,0.00725684,-0.0175876,0.0179153,0.0231699,-0.0419972,Known
1184,TGG_782,afr,0.029355,-0.00211972,-9.6462e-06,0.00145878,0.00661737,0.0110315,-0.0209441,0.0127884,0.0154701,-0.0359123,Known
1185,TGG_783,afr,0.0340396,0.00149907,-0.000942136,0.000188527,0.00708816,0.00483497,-0.0214184,0.00244005,0.0227229,-0.0227821,Known
1186,TGG_784,afr,0.0350524,0.00228264,-0.00349618,0.00121099,0.00331733,0.00352407,-0.033745,0.00401378,0.0200657,-0.0224694,Known
1187,TGG_785,afr,0.0382549,0.00324558,-0.00195945,0.000151726,-0.00118879,0.00950995,-0.02128,0.0129811,0.0209555,-0.0247665,Known
1188,TGG_786,afr,0.0326804,0.0011992,-0.000192149,0.00242259,0.00502533,0.0100903,-0.0199699,0.0100267,0.00953405,-0.0336124,Known
1189,TGG_788,afr,0.0352191,0.00143998,-0.00162595,0.00154718,0.00441891,0.00450703,-0.0231052,0.00110439,0.0143221,-0.0154438,Known
1190,TGG_789,afr,0.0335418,0.000770155,-0.000790363,0.00273451,0.00566693,0.00731869,-0.017566,0.00480228,0.00729487,-0.0335493,Known
1191,TGG_790,afr,0.0369829,0.0033718,-0.000727401,-0.00225187,-0.00663469,0.00272146,0.0676743,-0.000273219,-0.0134402,0.02913,Known
1192,TGG_791,afr,0.0381595,0.00277264,-0.00236373,1.4012e-05,0.00129184,0.00105702,0.0504906,0.0140424,-0.0152381,0.000245624,Known
1193,TGG_792,afr,0.0372837,0.00411388,0.00196497,-0.00138879,-0.0076373,0.00452597,0.0749107,-1.81467e-05,-0.00724811,0.035801,Known
1194,TGG_794,afr,0.0375738,0.00430584,1.61761e-06,-0.00301387,0.00142768,0.00285873,0.0843425,0.00588489,-0.0248951,0.00407233,Known
1195,TGG_795,afr,0.0367168,0.00268866,-0.000859563,-5.3469e-05,0.00068924,0.00257614,0.074626,0.00615735,-0.0266656,0.0146107,Known
1196,TGG_796,afr,0.029515,-0.00357981,0.00134099,0.00347976,0.00980818,0.00814746,-0.00986558,0.00442249,0.00449907,-0.0274287,Known
1197,TGG_797,afr,0.0303897,-0.00122803,-0.000949299,-3.31889e-05,0.00678937,0.00979731,-0.0157948,0.00862021,0.0141287,-0.0220657,Known
1198,TGG_799,afr,0.0385843,0.00408994,-0.00206453,0.00135423,0.000832682,-0.000132574,0.0647698,0.00978232,-0.0365029,-0.0137569,Known
1199,TGG_800,afr,0.0384633,0.00357587,0.00185475,-6.94361e-05,-0.00580762,0.00572547,0.0856232,0.00789502,-0.0212925,0.0359904,Known
1200,TGG_801,afr,0.0376053,0.00426015,0.000351913,-0.00343019,-0.00404207,0.00475476,0.092487,0.00426966,-0.0205689,0.0385966,Known
1201,TGG_802,afr,0.0379724,0.00416343,0.000357444,-0.00174184,-0.00441749,0.00515967,0.0703135,-0.00096879,-0.0125481,0.0382916,Known
1202,TGG_803,afr,0.0386716,0.0045525,0.00197325,-0.00387571,-0.00668614,0.0101037,0.0807991,0.0105981,-0.0156453,0.0302601,Known
1203,TGG_804,afr,0.0380847,0.00474028,0.000435611,-0.00109931,-0.00593563,0.00699267,0.0741483,0.00136689,-0.0233995,0.0270102,Known
1204,TGG_807,sas,-0.0121466,-0.0144576,-0.0281555,-0.0173579,-0.0163783,-0.00354445,0.0158466,-0.0145779,0.00640819,0.0381169,Known
1205,TGG_808,sas,-0.0122919,-0.0156201,-0.0237776,-0.0143822,-0.0104135,-0.00372796,0.0153416,-0.00751172,0.00825091,0.0308578,Known
1206,TGG_809,afr,0.0378894,0.00443063,0.00178682,-0.0023289,-0.00919673,0.00659063,0.090422,0.00132975,-0.0230072,0.0390955,Known
1207,TGG_811,afr,0.0375964,0.00341416,-0.000576959,0.000120199,-0.000309079,0.00373544,0.0730505,0.00937849,-0.0140849,0.0165195,Known
1208,TGG_813,afr,0.0376321,0.00446208,-0.00139866,-1.3085e-05,-0.00322002,0.0031951,0.0746279,0.00723053,-0.011879,0.0157006,Known
1209,TGG_814,afr,0.0385189,0.00385552,0.000453933,0.00137449,-0.00279432,0.00473361,0.0830016,0.0110344,-0.0166403,0.0120477,Known
1210,TGG_815,afr,0.038274,0.00383122,-0.000266345,-0.000755878,-0.00460763,0.0024492,0.0831123,-0.000394253,-0.0388735,0.0325311,Known
1211,TGG_816,afr,0.0379473,0.00483575,0.00110496,-0.00303303,-0.00769894,0.008507,0.101849,0.0051733,-0.0183011,0.032374,Known
1212,TGG_817,afr,0.0386563,0.00475464,-0.00089622,0.00044635,-0.0022693,0.00219101,0.0746704,0.0108414,-0.0199679,0.0192385,Known
1213,TGG_818,afr,0.0378496,0.0046034,-0.000760636,0.000699235,-0.00323641,0.0029929,0.0762421,0.00898511,-0.00952716,0.0165836,Known
1214,TGG_819,afr,0.0382227,0.00342745,0.00106164,-0.0019518,-0.00187454,0.0037644,0.0754733,0.00606572,-0.0183464,0.0254144,Known
1215,TGG_821,afr,0.0378122,0.00358903,0.00110531,0.00049932,-0.00242711,0.00592889,0.0679681,0.00449154,-0.0374364,0.0346122,Known
1216,TGG_822,afr,0.0363299,0.00313338,-0.00156261,-0.00103856,-0.000117861,0.00377488,0.0581836,0.00818074,-0.013911,0.00720195,Known
1217,TGG_823,afr,0.0375119,0.00430293,-0.00266414,-6.4172e-05,-0.00195857,0.00341454,0.0907362,0.0071104,-0.0375369,0.0155252,Known
1218,TGG_824,afr,0.0389454,0.00392695,0.000180273,0.00098294,-0.000741315,0.00623154,0.0799026,0.0142082,-0.0396976,0.00815345,Known
1219,TGG_825,sas,-0.0116162,-0.016725,-0.0223173,-0.00896759,-0.00833271,0.00568284,-0.00400262,0.00629598,0.00112845,-0.0142131,Known
1220,TGG_826,sas,-0.0122802,-0.0153286,-0.0248349,-0.0108014,-0.00881606,0.00483725,-0.00724059,0.00818577,0.00270037,-0.0136436,Known
1221,TGG_827,sas,-0.0121772,-0.0136177,-0.0263168,-0.0142128,-0.0066311,0.00473404,-0.00379316,0.00979099,0.00244979,-0.00817034,Known
1222,TGG_828,sas,-0.0123441,-0.0152625,-0.0308937,-0.0152605,-0.0161097,0.000471773,-0.00465941,0.0114469,0.00275608,-0.00949845,Known
1223,TGG_829,sas,-0.0119955,-0.0171428,-0.0252658,-0.014478,-0.0154467,-0.00353162,0.0167927,-0.0106266,0.00587812,0.0293152,Known
1224,TGG_830,sas,-0.0121529,-0.0172119,-0.0227339,-0.0128585,-0.0100828,-0.00104664,0.0170498,-0.0125661,0.00868554,0.029448,Known
1225,TGG_832,afr,0.0386528,0.00388152,-0.00109601,-0.000824292,-0.00299999,0.00147446,0.0880076,0.0111127,-0.0191703,0.0201128,Known
1226,TGG_833,afr,0.0376899,0.0031306,-0.0015713,-0.000643343,-0.00302847,0.00508574,0.0785105,0.00650262,-0.0228091,0.0231822,Known
1227,TGG_834,afr,0.0393736,0.00438407,-0.000395717,0.0017927,-0.00206283,0.00305423,0.0829154,0.011365,-0.0210708,0.017834,Known
1228,TGG_836,sas,-0.0126763,-0.0135889,-0.0281779,-0.0164623,-0.0102138,0.00267077,-0.00593874,0.00726607,0.000268491,-0.00881458,Known
1229,TGG_838,sas,-0.011954,-0.00959619,-0.0327873,-0.0203217,-0.0192931,-0.00589014,0.0149001,-0.00955574,0.00861116,0.034436,Known
1230,TGG_840,sas,-0.0123114,-0.0079323,-0.036496,-0.0215247,-0.020025,-0.0103145,0.0134022,-0.00820917,0.0060774,0.0295275,Known
1231,TGG_842,sas,-0.0118368,-0.0125428,-0.0289827,-0.0156977,-0.0146248,-0.00562945,0.0109082,-0.00638883,0.00378981,0.0265161,Known
1232,TGG_843,sas,-0.0119806,-0.014389,-0.0284442,-0.0174833,-0.015594,-0.00446518,0.0138404,-0.0100483,0.00751896,0.0272853,Known
1233,TGG_844,sas,-0.0117479,-0.0143981,-0.0253517,-0.0151438,-0.0103622,0.00655595,-0.00348621,0.00971303,0.00209455,-0.0124915,Known
1234,TGG_845,afr,0.0367249,0.00307571,-0.00183096,-0.000954012,-0.00104732,0.00350461,0.0758001,0.00672514,-0.0294844,0.0193578,Known
1235,TGG_846,afr,0.0376305,0.00312534,-0.00043364,-0.000765496,-0.000292803,0.00398238,0.0787507,0.00564132,-0.0295091,0.0173605,Known
1236,TGG_848,afr,0.0384998,0.0051539,0.000888118,-0.000129902,-0.00313206,0.00120686,0.0687254,0.00341607,-0.0269234,0.0295454,Known
1237,TGG_849,afr,0.0375951,0.00461972,-0.00143791,-0.000652115,-0.00118878,0.00555318,0.0699973,0.0108095,-0.0162664,0.0135345,Known
1238,TGG_851,sas,-0.0126418,-0.00773479,-0.0360942,-0.021641,-0.0236409,-0.00872696,0.0121136,-0.00665865,0.00660573,0.0350109,Known
1239,TGG_854,sas,-0.012143,-0.00652556,-0.0370178,-0.0215714,-0.0232713,-0.0105749,0.0162618,-0.00920822,0.0047811,0.0306612,Known
1240,TGG_855,sas,-0.0126657,-0.0119561,-0.0303638,-0.0161669,-0.00961442,0.000250728,-0.00654503,0.00412061,-0.0011849,-0.013456,Known
1241,TGG_856,sas,-0.0117247,-0.0129961,-0.0288664,-0.0156076,-0.0191812,-0.00595841,0.0161229,-0.0153452,0.00799131,0.0327509,Known
1242,TGG_857,afr,0.0383394,0.00382552,-0.000281909,-0.00208524,-0.00485205,0.00445317,0.0976573,0.00824295,-0.0260149,0.0139456,Known
1243,TGG_859,afr,0.0386094,0.00427544,-0.00241711,0.00112981,-0.000455428,0.0141073,0.0421696,0.0317248,-0.0258137,-0.0510064,Known
1244,TGG_860,afr,0.0388208,0.00461236,-0.00175307,0.000491035,-0.000852267,0.012313,0.043042,0.0317373,-0.020475,-0.0447628,Known
1245,TGG_862,afr,0.037894,0.00426593,0.00207616,-0.00209998,-0.00451268,0.0081049,0.0757967,-0.000205158,-0.0297088,0.036476,Known
1246,TGG_863,afr,0.0381253,0.00441623,0.000265794,-0.0021198,-0.00665937,0.00228979,0.0694764,0.00270009,-0.0120565,0.0323379,Known
1247,TGG_865,afr,0.0376678,0.0047199,-0.000770081,-0.00264151,-0.00483248,0.00213071,0.0743437,-0.00173422,-0.0294237,0.0355641,Known
1248,TGG_869,sas,-0.0119038,-0.00889565,-0.0355671,-0.020987,-0.0201694,-0.0079953,0.0154415,-0.0100593,0.00606422,0.0331851,Known
1249,TGG_870,sas,-0.0118402,-0.00677238,-0.0355087,-0.020549,-0.0206976,-0.00870873,0.0132047,-0.00820039,0.00629205,0.0328042,Known
1250,TGG_871,sas,-0.0122054,-0.00763893,-0.0374767,-0.0192449,-0.0177758,-0.00407529,-0.00746178,0.0129276,0.00171635,-0.00999456,Known
1251,TGG_872,afr,0.0386429,0.00459618,0.000554296,-0.000929757,-0.00752507,0.00485268,0.0918437,0.00523071,-0.00949033,0.0321351,Known
1252,TGG_873,afr,0.0376781,0.00319911,-0.00129549,0.000275555,-0.00153236,0.00418403,0.0778805,0.0136721,-0.0120555,0.0174128,Known
1253,TGG_874,afr,0.040132,0.00544732,0.00258123,-0.00233559,-0.00708374,0.00590838,0.0905711,0.00655485,-0.0129502,0.0259002,Known
1254,TGG_875,afr,0.0377019,0.00396319,0.00109366,-0.0013871,-0.00540567,0.0019726,0.0782503,0.00152082,-0.0178296,0.030814,Known
1255,TGG_877,afr,0.0382074,0.00398274,-0.000122105,-0.00354427,-0.00390163,0.00548587,0.074167,0.00786318,-0.0132135,0.0247927,Known
1256,TGG_878,afr,0.0376647,0.00366168,-0.00307042,0.00177957,0.00113938,0.012743,0.0472271,0.028735,-0.0369385,-0.0542662,Known
1257,TGG_879,afr,0.0384971,0.00357515,-0.00223114,0.000351921,0.000427475,0.0111719,0.0410878,0.0345721,-0.0209268,-0.0566878,Known
1258,TGG_880,afr,0.0373135,0.00333375,-0.00141218,-0.000646693,0.00371946,0.0124982,0.0439985,0.0391485,-0.0203791,-0.0548252,Known
1259,TGG_881,afr,0.0385252,0.00259031,-0.00236432,-0.000562078,0.00110507,-9.73055e-05,0.064531,0.0139486,-0.0267784,-0.0202025,Known
1260,TGG_882,afr,0.0375326,0.00449742,-0.00252045,0.00149342,0.00113662,-0.00256469,0.0552716,0.015923,-0.0189591,-0.0251425,Known
1261,TGG_883,afr,0.0392896,0.00392859,-0.00321222,3.61264e-05,2.24019e-05,0.0117676,0.0477222,0.0332259,-0.0321359,-0.0654683,Known
1262,TGG_884,afr,0.0385483,0.00326433,-0.00261343,-0.00106394,0.00220071,0.0126867,0.0599747,0.0342097,-0.0393117,-0.0558681,Known
1263,TGG_885,afr,0.0378231,0.00382157,-0.00236366,0.000527572,0.00203562,0.0104323,0.0472605,0.0309221,-0.0345077,-0.0595895,Known
1264,TGG_886,afr,0.0385941,0.00211289,-0.000778026,0.00152768,0.00220119,0.0128631,0.0496119,0.0363265,-0.0151247,-0.0590283,Known
1265,TGG_887,afr,0.0380306,0.00328031,-0.0012344,0.0027621,0.000675657,0.0119741,0.0252616,0.0297723,-0.0035644,-0.0551493,Known
1266,TGG_888,afr,0.0376379,0.00278181,-0.00311038,-3.2272e-05,-0.000752952,0.0128353,0.0575859,0.0410947,-0.0283773,-0.0655423,Known
1267,TGG_889,afr,0.038345,0.00302675,-0.0019045,0.000495574,0.00215491,0.000290602,0.0551292,0.0118675,-0.0220115,-0.0202685,Known
1268,TGG_890,afr,0.0381707,0.00377617,-0.00303005,0.000531379,0.00112522,-0.00060366,0.065419,0.0158891,-0.0271335,-0.012794,Known
1269,TGG_892,afr,0.038567,0.00337066,8.67237e-05,0.00235725,0.00226618,0.0134321,0.0650041,0.0367426,-0.0314914,-0.0619328,Known
1270,TGG_893,afr,0.0377589,0.00389152,-0.00365388,-0.000954913,0.00325088,0.00786054,0.0346575,0.0274614,-0.0262899,-0.0450242,Known
1271,TGG_895,afr,0.0385585,0.0033327,-0.0015897,0.00130525,0.00119063,0.0121093,0.0450456,0.0301596,-0.0441831,-0.051917,Known
1272,TGG_898,afr,0.0378446,0.00328814,-0.00254045,0.00265587,0.000643335,0.00130649,0.0610121,0.0191984,-0.0369985,-0.0277193,Known
1273,TGG_899,afr,0.0368784,0.00248797,-0.00336781,-0.000377624,0.000637592,0.000862087,0.0660534,0.011917,-0.0260356,-0.0230508,Known
1274,TGG_902,afr,0.0374263,0.00294746,-0.00244486,0.00102366,0.00183923,-8.38221e-05,0.0525054,0.0127273,-0.020169,-0.00990567,Known
1275,TGG_903,afr,0.0373694,0.00340607,-0.00111674,0.00147374,0.00474519,4.97388e-05,0.0470974,0.00558644,-0.0207862,-0.0134877,Known
1276,TGG_904,afr,0.0394441,0.00582727,0.00155398,-0.00094758,-0.00312183,-0.00311778,-0.000521267,-0.0174615,0.0575182,0.0674978,Known
1277,TGG_905,afr,0.0413916,0.00499545,-0.000307387,0.00261825,0.000850327,0.00592303,-0.0329297,0.0100485,0.0570718,-0.0129417,Known
1278,TGG_906,afr,0.0390789,0.00467752,-0.00195194,-0.000578249,0.00141278,-0.00385146,-0.0196323,-0.00307128,0.063644,0.0193749,Known
1279,TGG_907,afr,0.0397651,0.00546216,0.00255309,-0.00166044,-0.00240241,-0.00118406,-0.00943943,-0.0264458,0.0468524,0.0754387,Known
1280,TGG_910,afr,0.0401078,0.0051008,-0.00112335,0.00162343,0.00236357,0.00791335,-0.0392524,0.00713266,0.0431089,-0.0171629,Known
1281,TGG_911,afr,0.0397018,0.00477885,-0.00126927,0.00298537,0.00288869,0.00507702,-0.0500188,0.00385306,0.0459067,-0.0157819,Known
